"date","province","cc_mean_vote_share","dgm_mean_vote_share","pdal_mean_vote_share","ssp_mean_vote_share","cc_prob_win","dgm_prob_win","pdal_prob_win","ssp_prob_win"
2024-06-12,"Binaryshire",0.915141721,0.01324661169,0.0716116565,0,1,0,0,0
2024-06-12,"Byteforge Domain",0.440031379,0.0662458779,0.493722747,0,0.303,0,0.697,0
2024-06-12,"Cerebrica",0.353614323,0.304333599,0.244234668,0.0978174001,0.645,0.321,0.034,0
2024-06-12,"Circuiton",0.1005624192,0.505197785,0.394239771,0,0,0.851,0.149,0
2024-06-12,"Cortexia",0.18528565,0.201710134,0.255753195,0.357251019,0,0,0.04,0.96
2024-06-12,"Electropolis",0.403830163,0.307605663,0.288564197,0,0.977,0.023,0,0
2024-06-12,"Infinitron Peninsula",0.633484727,0.1563337433,0.2101815346,0,0.993,0.005,0.002,0
2024-06-12,"Infoglen",0.508539709,0.277305869,0.21415443,0,0.976,0.024,0,0
2024-06-12,"Neuronia",0.0621268632,0.191439134,0.0783868765,0.668047139,0,0,0,1
2024-06-12,"Quantumridge",0.236506804,0.324313087,0.43918009,0,0,0,1,0
2024-06-12,"Voltagea",0.1329229837,0.388564461,0.47851254,0,0,0.214,0.786,0
2024-06-13,"Amperville",0.03801302498,0.234505791,0.727481189,0,0,0,1,0
2024-06-13,"Binaryshire",0.899460919,0.01502393089,0.0855151508,0,1,0,0,0
2024-06-13,"Byteforge Domain",0.402683165,0.0739679273,0.523348888,0,0.136,0,0.864,0
2024-06-13,"Cerebrica",0.33809935,0.313382716,0.250074208,0.098443753,0.606,0.36,0.034,0
2024-06-13,"Circuiton",0.0773446162,0.518609924,0.404045448,0,0,0.79,0.21,0
2024-06-13,"Cortexia",0.170953448,0.214562623,0.256047835,0.358436108,0,0,0,1
2024-06-13,"Electropolis",0.325837159,0.353112123,0.321050701,0,0.321,0.546,0.133,0
2024-06-13,"Infinitron Peninsula",0.58438709,0.1789438372,0.2366690613,0,0.969,0.023,0.008,0
2024-06-13,"Infoglen",0.480861424,0.290596266,0.228542285,0,1,0,0,0
2024-06-13,"Neuronia",0.0545766368,0.198960643,0.0760707379,0.670391995,0,0,0,1
2024-06-13,"Quantumridge",0.196821204,0.352351986,0.45082682,0,0.001,0.109,0.89,0
2024-06-13,"Voltagea",0.0982870732,0.403424854,0.498288094,0,0,0.253,0.747,0
2024-06-14,"Amperville",0.03131625616,0.1819244005,0.786759366,0,0,0,1,0
2024-06-14,"Binaryshire",0.866468678,0.01779499803,0.115736332,0,1,0,0,0
2024-06-14,"Byteforge Domain",0.33368018,0.0724861572,0.593833641,0,0.013,0,0.987,0
2024-06-14,"Cerebrica",0.322650012,0.31272928,0.263114653,0.1015060363,0.662,0.337,0.001,0
2024-06-14,"Circuiton",0.0687459079,0.447893696,0.483360379,0,0,0.411,0.589,0
2024-06-14,"Cortexia",0.151123825,0.232219271,0.248456155,0.368200754,0,0,0,1
2024-06-14,"Electropolis",0.31439042,0.29402292,0.391586683,0,0,0,1,0
2024-06-14,"Infinitron Peninsula",0.503929381,0.1967310417,0.299339573,0,0.866,0.053,0.081,0
2024-06-14,"Infoglen",0.414619617,0.301819938,0.283560441,0,0.98,0.018,0.002,0
2024-06-14,"Neuronia",0.045300107,0.189268606,0.0724045421,0.693026757,0,0,0,1
2024-06-14,"Quantumridge",0.1592473278,0.334312802,0.506439849,0,0,0.051,0.949,0
2024-06-14,"Voltagea",0.081604476,0.341771854,0.576623658,0,0,0.048,0.952,0
